run_id,seed_id,schedule_seed,policy,bound_k,fault_mode,n_cmds,scheduler_version,git_commit,mismatch,timeout,crash,pending_left,pending_peak,pending_area,pending_mean,RD,FE,RCS,completion_rate,mean_latency_disp,p95_latency_disp,max_latency_disp,mean_latency_step,p95_latency_step,max_latency_step,n_ok,n_err,n_timeout,n_fences,viol_complete_unexpected,viol_reset_pending_mismatch,viol_bound_k_overflow,tail_budget_step,tail_slack_step,tail_exceed,log_file
seed_001_long32_ADVERSARIAL_0_12_RESET,seed_001_long32,12,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,19,0.760000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.083333,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_12_RESET.log
seed_001_long32_ADVERSARIAL_0_12_TIMEOUT,seed_001_long32,12,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,19,0.730769,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_12_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_13_NONE,seed_001_long32,13,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.083333,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_13_NONE.log
seed_001_long32_ADVERSARIAL_0_13_RESET,seed_001_long32,13,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,23,0.884615,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.916667,3.000000,3.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_13_RESET.log
seed_001_long32_ADVERSARIAL_0_13_TIMEOUT,seed_001_long32,13,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,24,0.857143,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.000000,3.000000,3.000000,17,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_13_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_14_NONE,seed_001_long32,14,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.250000,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_14_NONE.log
seed_001_long32_ADVERSARIAL_0_14_RESET,seed_001_long32,14,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.416667,3.000000,4.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_14_RESET.log
seed_001_long32_ADVERSARIAL_0_14_TIMEOUT,seed_001_long32,14,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.307692,3.000000,4.000000,16,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_14_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_15_NONE,seed_001_long32,15,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.083333,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_15_NONE.log
seed_001_long32_ADVERSARIAL_0_15_RESET,seed_001_long32,15,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.166667,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_15_RESET.log
seed_001_long32_ADVERSARIAL_0_15_TIMEOUT,seed_001_long32,15,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,22,0.785714,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.214286,4.000000,4.000000,17,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_15_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_16_NONE,seed_001_long32,16,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.833333,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_16_NONE.log
seed_001_long32_ADVERSARIAL_0_16_RESET,seed_001_long32,16,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,19,0.760000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.083333,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_16_RESET.log
seed_001_long32_ADVERSARIAL_0_16_TIMEOUT,seed_001_long32,16,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,19,0.730769,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_16_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_17_NONE,seed_001_long32,17,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,32,0.666667,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.916667,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_17_NONE.log
seed_001_long32_ADVERSARIAL_0_17_RESET,seed_001_long32,17,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.333333,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_17_RESET.log
seed_001_long32_ADVERSARIAL_0_17_TIMEOUT,seed_001_long32,17,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.307692,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_17_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_18_NONE,seed_001_long32,18,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,46,0.958333,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.375000,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_18_NONE.log
seed_001_long32_ADVERSARIAL_0_18_RESET,seed_001_long32,18,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,31,1.192308,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.666667,3.000000,4.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_18_RESET.log
seed_001_long32_ADVERSARIAL_0_18_TIMEOUT,seed_001_long32,18,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,32,1.142857,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.642857,3.000000,4.000000,17,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_18_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_19_NONE,seed_001_long32,19,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.791667,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_19_NONE.log
seed_001_long32_ADVERSARIAL_0_19_RESET,seed_001_long32,19,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,3.000000,4.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_19_RESET.log
seed_001_long32_ADVERSARIAL_0_19_TIMEOUT,seed_001_long32,19,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,3.000000,4.000000,16,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_19_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_1_NONE,seed_001_long32,1,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.083333,4.000000,4.000000,32,0,0,8,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_1_NONE.log
seed_001_long32_ADVERSARIAL_0_1_RESET,seed_001_long32,1,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,19,0.760000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.166667,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_1_RESET.log
seed_001_long32_ADVERSARIAL_0_1_TIMEOUT,seed_001_long32,1,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,19,0.730769,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.076923,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_1_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_20_NONE,seed_001_long32,20,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.791667,3.000000,3.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_20_NONE.log
seed_001_long32_ADVERSARIAL_0_20_RESET,seed_001_long32,20,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.916667,2.000000,3.000000,16,0,0,4,,,,3,-1.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_20_RESET.log
seed_001_long32_ADVERSARIAL_0_20_TIMEOUT,seed_001_long32,20,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.846154,2.000000,3.000000,16,0,1,4,,,,3,-1.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_20_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_21_NONE,seed_001_long32,21,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,40,0.833333,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.958333,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_21_NONE.log
seed_001_long32_ADVERSARIAL_0_21_RESET,seed_001_long32,21,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,19,0.730769,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.500000,2.000000,4.000000,16,0,0,4,,,,3,-1.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_21_RESET.log
seed_001_long32_ADVERSARIAL_0_21_TIMEOUT,seed_001_long32,21,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,20,0.714286,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,1.642857,3.000000,4.000000,17,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_21_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_22_NONE,seed_001_long32,22,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,42,0.875000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.291667,4.000000,4.000000,32,0,0,8,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_22_NONE.log
seed_001_long32_ADVERSARIAL_0_22_RESET,seed_001_long32,22,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,27,1.038462,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.666667,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_22_RESET.log
seed_001_long32_ADVERSARIAL_0_22_TIMEOUT,seed_001_long32,22,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,28,1.000000,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.642857,4.000000,4.000000,17,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_22_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_23_NONE,seed_001_long32,23,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,36,0.750000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.833333,2.000000,4.000000,32,0,0,8,,,,3,-1.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_23_NONE.log
seed_001_long32_ADVERSARIAL_0_23_RESET,seed_001_long32,23,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.083333,3.000000,4.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_23_RESET.log
seed_001_long32_ADVERSARIAL_0_23_TIMEOUT,seed_001_long32,23,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.076923,3.000000,4.000000,16,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_23_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_24_NONE,seed_001_long32,24,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,38,0.791667,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.166667,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_24_NONE.log
seed_001_long32_ADVERSARIAL_0_24_RESET,seed_001_long32,24,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,21,0.840000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.500000,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_24_RESET.log
seed_001_long32_ADVERSARIAL_0_24_TIMEOUT,seed_001_long32,24,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,21,0.807692,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.384615,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_24_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_25_NONE,seed_001_long32,25,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,40,0.833333,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_25_NONE.log
seed_001_long32_ADVERSARIAL_0_25_RESET,seed_001_long32,25,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,25,0.961538,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.000000,3.000000,3.000000,16,0,0,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_25_RESET.log
seed_001_long32_ADVERSARIAL_0_25_TIMEOUT,seed_001_long32,25,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,26,0.928571,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.071429,3.000000,3.000000,17,0,1,4,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_25_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_26_NONE,seed_001_long32,26,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,40,0.833333,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.291667,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_26_NONE.log
seed_001_long32_ADVERSARIAL_0_26_RESET,seed_001_long32,26,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,27,1.080000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.833333,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_26_RESET.log
seed_001_long32_ADVERSARIAL_0_26_TIMEOUT,seed_001_long32,26,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,27,1.038462,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.769231,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_26_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_27_NONE,seed_001_long32,27,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,40,0.833333,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.250000,4.000000,4.000000,32,0,0,8,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_27_NONE.log
seed_001_long32_ADVERSARIAL_0_27_RESET,seed_001_long32,27,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,23,0.920000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.500000,4.000000,4.000000,16,0,0,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_27_RESET.log
seed_001_long32_ADVERSARIAL_0_27_TIMEOUT,seed_001_long32,27,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,2,23,0.884615,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.384615,4.000000,4.000000,16,0,1,4,,,,3,1.000000,1,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_27_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_28_NONE,seed_001_long32,28,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,2,38,0.791667,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,3.000000,4.000000,32,0,0,8,,,,3,0.000000,0,out/logs_sw2/seed_001_long32_ADVERSARIAL_0_28_NONE.log
