seed_id,policy,bound_k,fault_mode,runs_n,mismatch_rate,timeout_rate,crash_rate,RD_mean,RD_std,FE_mean,FE_std,pending_peak_mean,pending_peak_std,pending_peak_median,pending_area_mean,pending_area_std,pending_area_median,SSI_area,SSI,RCS_mean,RCS_std
seed_002,ADVERSARIAL,inf,NONE,100,0.000000,0.000000,0.000000,0.366071,0.245696,0.705000,0.311676,3.890000,1.441492,4.000000,21.820000,10.848392,18.000000,0.497177,0.370564,1.000000,0.000000
seed_002,ADVERSARIAL,inf,RESET,100,0.000000,0.000000,0.000000,0.215000,0.200409,0.675833,0.313115,3.830000,1.510331,4.000000,17.250000,10.691469,14.000000,0.619795,0.394342,1.000000,0.000000
seed_002,ADVERSARIAL,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.343310,0.218123,0.729167,0.305306,3.830000,1.510331,4.000000,19.290000,12.582762,15.000000,0.652295,0.394342,1.000000,0.000000
seed_002,BATCHED,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.410000,1.132210,3.000000,15.480000,5.852316,15.000000,0.378057,0.332026,1.000000,0.000000
seed_002,BATCHED,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.330000,1.208760,3.000000,11.350000,5.965526,10.000000,0.525597,0.362991,1.000000,0.000000
seed_002,BATCHED,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.330000,1.208760,3.000000,11.940000,6.730260,10.000000,0.563673,0.362991,1.000000,0.000000
seed_002,BATCHED,1,NONE,100,0.000000,0.000000,0.000000,0.066071,0.038919,0.994167,0.021262,3.410000,1.132210,3.000000,15.480000,5.933768,15.000000,0.383318,0.332026,1.000000,0.000000
seed_002,BATCHED,1,RESET,100,0.000000,0.000000,0.000000,0.100000,0.108012,0.965000,0.086747,3.330000,1.208760,3.000000,11.170000,5.887368,10.000000,0.527070,0.362991,1.000000,0.000000
seed_002,BATCHED,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.083643,0.071909,1.000000,0.000000,3.330000,1.208760,3.000000,11.980000,6.865828,10.000000,0.573108,0.362991,1.000000,0.000000
seed_002,BATCHED,2,NONE,100,0.000000,0.000000,0.000000,0.099286,0.067495,0.971667,0.079250,3.410000,1.132210,3.000000,15.560000,6.112806,15.000000,0.392854,0.332026,1.000000,0.000000
seed_002,BATCHED,2,RESET,100,0.000000,0.000000,0.000000,0.146667,0.156844,0.932500,0.136267,3.330000,1.208760,3.000000,11.140000,5.801758,10.000000,0.520804,0.362991,1.000000,0.000000
seed_002,BATCHED,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.128476,0.115860,0.973333,0.091196,3.330000,1.208760,3.000000,12.020000,6.998543,10.000000,0.582241,0.362991,1.000000,0.000000
seed_002,BATCHED,3,NONE,100,0.000000,0.000000,0.000000,0.107143,0.074059,0.974167,0.058565,3.410000,1.132210,3.000000,15.520000,5.984112,15.000000,0.385574,0.332026,1.000000,0.000000
seed_002,BATCHED,3,RESET,100,0.000000,0.000000,0.000000,0.170000,0.182544,0.932500,0.131601,3.330000,1.208760,3.000000,11.180000,5.889618,10.000000,0.526799,0.362991,1.000000,0.000000
seed_002,BATCHED,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.144929,0.146953,0.970000,0.093371,3.330000,1.208760,3.000000,11.980000,6.865828,10.000000,0.573108,0.362991,1.000000,0.000000
seed_002,BATCHED,5,NONE,100,0.000000,0.000000,0.000000,0.112857,0.088022,0.966667,0.076376,3.410000,1.132210,3.000000,15.540000,5.999033,15.000000,0.386038,0.332026,1.000000,0.000000
seed_002,BATCHED,5,RESET,100,0.000000,0.000000,0.000000,0.173333,0.191369,0.915833,0.165620,3.330000,1.208760,3.000000,11.260000,5.997700,10.000000,0.532655,0.362991,1.000000,0.000000
seed_002,BATCHED,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.150619,0.151917,0.956667,0.135519,3.330000,1.208760,3.000000,12.000000,6.883313,10.000000,0.573609,0.362991,1.000000,0.000000
seed_002,BATCHED,10,NONE,100,0.000000,0.000000,0.000000,0.112857,0.088022,0.966667,0.076376,3.410000,1.132210,3.000000,15.540000,5.999033,15.000000,0.386038,0.332026,1.000000,0.000000
seed_002,BATCHED,10,RESET,100,0.000000,0.000000,0.000000,0.173333,0.191369,0.915833,0.165620,3.330000,1.208760,3.000000,11.260000,5.997700,10.000000,0.532655,0.362991,1.000000,0.000000
seed_002,BATCHED,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.150619,0.151917,0.956667,0.135519,3.330000,1.208760,3.000000,12.000000,6.883313,10.000000,0.573609,0.362991,1.000000,0.000000
seed_002,BATCHED,inf,NONE,100,0.000000,0.000000,0.000000,0.112857,0.088022,0.966667,0.076376,3.410000,1.132210,3.000000,15.540000,5.999033,15.000000,0.386038,0.332026,1.000000,0.000000
seed_002,BATCHED,inf,RESET,100,0.000000,0.000000,0.000000,0.173333,0.191369,0.915833,0.165620,3.330000,1.208760,3.000000,11.260000,5.997700,10.000000,0.532655,0.362991,1.000000,0.000000
seed_002,BATCHED,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.150619,0.151917,0.956667,0.135519,3.330000,1.208760,3.000000,12.000000,6.883313,10.000000,0.573609,0.362991,1.000000,0.000000
seed_002,FIFO,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,1,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,1,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,2,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,2,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,3,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,3,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,5,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,5,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,10,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,10,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,FIFO,inf,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.890000,1.441492,4.000000,21.140000,9.762192,18.000000,0.461788,0.370564,1.000000,0.000000
seed_002,FIFO,inf,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,16.960000,10.504209,13.500000,0.619352,0.394342,1.000000,0.000000
seed_002,FIFO,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.830000,1.510331,4.000000,18.350000,11.676793,15.000000,0.636338,0.394342,1.000000,0.000000
seed_002,RANDOM,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.950000,1.430909,4.000000,21.180000,9.243787,19.000000,0.436439,0.362255,1.000000,0.000000
seed_002,RANDOM,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.870000,1.520888,4.000000,16.860000,9.968972,14.500000,0.591279,0.392994,1.000000,0.000000
seed_002,RANDOM,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.870000,1.520888,4.000000,18.200000,11.084223,15.000000,0.609023,0.392994,1.000000,0.000000
seed_002,RANDOM,1,NONE,100,0.000000,0.000000,0.000000,0.088214,0.048037,0.980000,0.048762,3.950000,1.430909,4.000000,21.320000,9.336895,19.000000,0.437941,0.362255,1.000000,0.000000
seed_002,RANDOM,1,RESET,100,0.000000,0.000000,0.000000,0.116667,0.132288,0.922500,0.115623,3.870000,1.520888,4.000000,16.390000,9.540330,14.500000,0.582082,0.392994,1.000000,0.000000
seed_002,RANDOM,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.090191,0.064439,1.000000,0.000000,3.870000,1.520888,4.000000,18.480000,11.073825,16.000000,0.599233,0.392994,1.000000,0.000000
seed_002,RANDOM,2,NONE,100,0.000000,0.000000,0.000000,0.143929,0.092507,0.935000,0.105791,3.950000,1.430909,4.000000,21.560000,9.571123,19.000000,0.443930,0.362255,1.000000,0.000000
seed_002,RANDOM,2,RESET,100,0.000000,0.000000,0.000000,0.153333,0.186607,0.867500,0.163764,3.870000,1.520888,4.000000,16.660000,9.696618,14.500000,0.582030,0.392994,1.000000,0.000000
seed_002,RANDOM,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.147310,0.102779,0.960833,0.092949,3.870000,1.520888,4.000000,18.740000,11.331037,15.000000,0.604644,0.392994,1.000000,0.000000
seed_002,RANDOM,3,NONE,100,0.000000,0.000000,0.000000,0.168571,0.110204,0.918333,0.113639,3.950000,1.430909,4.000000,21.640000,9.557740,20.000000,0.441670,0.362255,1.000000,0.000000
seed_002,RANDOM,3,RESET,100,0.000000,0.000000,0.000000,0.176667,0.215793,0.840417,0.173711,3.870000,1.520888,4.000000,16.710000,9.720386,14.500000,0.581711,0.392994,1.000000,0.000000
seed_002,RANDOM,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.168167,0.119856,0.942917,0.125507,3.870000,1.520888,4.000000,18.780000,11.324822,15.500000,0.603026,0.392994,1.000000,0.000000
seed_002,RANDOM,5,NONE,100,0.000000,0.000000,0.000000,0.184286,0.133030,0.891667,0.153885,3.950000,1.430909,4.000000,21.780000,9.785275,20.000000,0.449278,0.362255,1.000000,0.000000
seed_002,RANDOM,5,RESET,100,0.000000,0.000000,0.000000,0.178333,0.213769,0.806667,0.203145,3.870000,1.520888,4.000000,16.880000,9.950156,14.500000,0.589464,0.392994,1.000000,0.000000
seed_002,RANDOM,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.184143,0.131020,0.910000,0.151006,3.870000,1.520888,4.000000,18.900000,11.503478,15.500000,0.608650,0.392994,1.000000,0.000000
seed_002,RANDOM,10,NONE,100,0.000000,0.000000,0.000000,0.180714,0.129148,0.896667,0.149127,3.950000,1.430909,4.000000,21.780000,9.785275,20.000000,0.449278,0.362255,1.000000,0.000000
seed_002,RANDOM,10,RESET,100,0.000000,0.000000,0.000000,0.173333,0.209391,0.811667,0.198211,3.870000,1.520888,4.000000,16.850000,9.896843,14.500000,0.587350,0.392994,1.000000,0.000000
seed_002,RANDOM,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.180571,0.127573,0.916667,0.144578,3.870000,1.520888,4.000000,18.900000,11.503478,15.500000,0.608650,0.392994,1.000000,0.000000
seed_002,RANDOM,inf,NONE,100,0.000000,0.000000,0.000000,0.180714,0.129148,0.896667,0.149127,3.950000,1.430909,4.000000,21.780000,9.785275,20.000000,0.449278,0.362255,1.000000,0.000000
seed_002,RANDOM,inf,RESET,100,0.000000,0.000000,0.000000,0.173333,0.209391,0.811667,0.198211,3.870000,1.520888,4.000000,16.850000,9.896843,14.500000,0.587350,0.392994,1.000000,0.000000
seed_002,RANDOM,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.180571,0.127573,0.916667,0.144578,3.870000,1.520888,4.000000,18.900000,11.503478,15.500000,0.608650,0.392994,1.000000,0.000000
