seed_id,policy,bound_k,fault_mode,runs_n,mismatch_rate,timeout_rate,crash_rate,RD_mean,RD_std,FE_mean,FE_std,pending_peak_mean,pending_peak_std,pending_peak_median,pending_area_mean,pending_area_std,pending_area_median,SSI_area,SSI,RCS_mean,RCS_std
seed_001_long32,ADVERSARIAL,3,RESET,100,0.000000,0.000000,0.000000,0.060250,0.016868,0.987609,0.014644,2.000000,0.000000,2.000000,22.600000,3.432200,22.000000,0.151867,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.057353,0.014445,0.987742,0.014451,2.000000,0.000000,2.000000,23.020000,3.588816,22.000000,0.155900,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,5,NONE,100,0.000000,0.000000,0.000000,0.031270,0.005353,0.995881,0.003360,2.000000,0.000000,2.000000,40.000000,4.647580,40.000000,0.116190,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,5,RESET,100,0.000000,0.000000,0.000000,0.060250,0.016868,0.987609,0.014644,2.000000,0.000000,2.000000,22.600000,3.432200,22.000000,0.151867,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.057353,0.014445,0.987742,0.014451,2.000000,0.000000,2.000000,23.020000,3.588816,22.000000,0.155900,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,10,NONE,100,0.000000,0.000000,0.000000,0.031270,0.005353,0.995881,0.003360,2.000000,0.000000,2.000000,40.000000,4.647580,40.000000,0.116190,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,10,RESET,100,0.000000,0.000000,0.000000,0.060250,0.016868,0.987609,0.014644,2.000000,0.000000,2.000000,22.600000,3.432200,22.000000,0.151867,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.057353,0.014445,0.987742,0.014451,2.000000,0.000000,2.000000,23.020000,3.588816,22.000000,0.155900,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,inf,NONE,100,0.000000,0.000000,0.000000,0.031270,0.005353,0.995881,0.003360,2.000000,0.000000,2.000000,40.000000,4.647580,40.000000,0.116190,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,inf,RESET,100,0.000000,0.000000,0.000000,0.060250,0.016868,0.987609,0.014644,2.000000,0.000000,2.000000,22.600000,3.432200,22.000000,0.151867,0.000000,1.000000,0.000000
seed_001_long32,ADVERSARIAL,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.057353,0.014445,0.987742,0.014451,2.000000,0.000000,2.000000,23.020000,3.588816,22.000000,0.155900,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,1,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,1,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,2,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,2,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,3,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,3,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,5,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,5,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,10,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,10,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,inf,NONE,100,0.000000,0.000000,0.000000,0.010363,0.003527,1.000000,0.000000,2.000000,0.000000,2.000000,34.140000,2.319569,34.000000,0.067943,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,inf,RESET,100,0.000000,0.000000,0.000000,0.020917,0.009895,1.000000,0.000000,2.000000,0.000000,2.000000,19.280000,1.673798,19.000000,0.086815,0.000000,1.000000,0.000000
seed_001_long32,BATCHED,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.019159,0.008831,1.000000,0.000000,2.000000,0.000000,2.000000,19.580000,1.823074,19.000000,0.093109,0.000000,1.000000,0.000000
seed_001_long32,FIFO,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,1,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,1,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,2,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,2,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,3,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,3,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,5,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,5,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,10,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,10,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,FIFO,inf,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.446680,38.000000,0.088422,0.000000,1.000000,0.000000
seed_001_long32,FIFO,inf,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.300000,2.984962,22.000000,0.133855,0.000000,1.000000,0.000000
seed_001_long32,FIFO,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.780000,3.198687,22.500000,0.140416,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,0,NONE,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,38.980000,3.852220,38.000000,0.098826,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,0,RESET,100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,21.880000,3.102515,21.000000,0.141797,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,0,TIMEOUT,100,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,2.000000,22.360000,3.290957,22.000000,0.147181,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,1,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,1,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,1,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,2,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,2,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,2,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,3,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,3,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,3,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,5,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,5,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,5,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,10,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,10,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,10,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,inf,NONE,100,0.000000,0.000000,0.000000,0.015181,0.004917,0.999067,0.001360,2.000000,0.000000,2.000000,39.460000,4.815434,40.000000,0.122033,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,inf,RESET,100,0.000000,0.000000,0.000000,0.030917,0.015060,0.997657,0.005730,2.000000,0.000000,2.000000,22.020000,3.572058,21.000000,0.162219,0.000000,1.000000,0.000000
seed_001_long32,RANDOM,inf,TIMEOUT,100,0.000000,1.000000,0.000000,0.027214,0.012450,0.997657,0.005730,2.000000,0.000000,2.000000,22.500000,3.777565,22.000000,0.167892,0.000000,1.000000,0.000000
