run_id,seed_id,schedule_seed,policy,bound_k,fault_mode,n_cmds,scheduler_version,git_commit,mismatch,timeout,crash,pending_left,pending_peak,pending_area,pending_mean,RD,FE,RCS,completion_rate,mean_latency_disp,p95_latency_disp,max_latency_disp,mean_latency_step,p95_latency_step,max_latency_step,n_ok,n_err,n_timeout,n_fences,viol_complete_unexpected,viol_reset_pending_mismatch,viol_bound_k_overflow,tail_budget_step,tail_slack_step,tail_exceed,log_file
seed_001_long32_ADVERSARIAL_0_8_RESET,seed_001_long32,8,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,43,1.653846,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,4.583333,7.000000,7.000000,16,0,0,4,,,,3,4.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_8_RESET.log
seed_001_long32_ADVERSARIAL_0_8_TIMEOUT,seed_001_long32,8,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,44,1.571429,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,4.357143,7.000000,7.000000,17,0,1,4,,,,3,4.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_8_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_90_NONE,seed_001_long32,90,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,60,1.250000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.583333,7.000000,8.000000,32,0,0,8,,,,3,4.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_90_NONE.log
seed_001_long32_ADVERSARIAL_0_90_RESET,seed_001_long32,90,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,37,1.480000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,4.416667,8.000000,8.000000,16,0,0,4,,,,3,5.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_90_RESET.log
seed_001_long32_ADVERSARIAL_0_90_TIMEOUT,seed_001_long32,90,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,37,1.423077,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,4.153846,8.000000,8.000000,16,0,1,4,,,,3,5.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_90_TIMEOUT.log
seed_001_long32_ADVERSARIAL_0_93_NONE,seed_001_long32,93,ADVERSARIAL,0,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,66,1.375000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.958333,7.000000,8.000000,32,0,0,8,,,,3,4.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_93_NONE.log
seed_001_long32_ADVERSARIAL_0_93_RESET,seed_001_long32,93,ADVERSARIAL,0,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,3,27,1.038462,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,2.750000,4.000000,5.000000,16,0,0,4,,,,3,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_93_RESET.log
seed_001_long32_ADVERSARIAL_0_93_TIMEOUT,seed_001_long32,93,ADVERSARIAL,0,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,3,28,1.000000,0.000000,1.000000,1.000000,0.531250,0.000000,0.000000,0.000000,2.642857,4.000000,5.000000,17,0,1,4,,,,3,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_0_93_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_24_NONE,seed_001_long32,24,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,88,1.833333,0.098790,0.955959,1.000000,1.000000,0.083333,5.000000,13.000000,4.791667,14.000000,30.000000,32,0,0,8,,,,23,-9.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_24_NONE.log
seed_001_long32_ADVERSARIAL_10_24_RESET,seed_001_long32,24,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,49,1.884615,0.191667,0.893333,1.000000,0.500000,-0.250000,2.000000,11.000000,4.333333,10.000000,26.000000,16,0,0,5,,,,23,-13.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_24_RESET.log
seed_001_long32_ADVERSARIAL_10_24_TIMEOUT,seed_001_long32,24,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,50,1.785714,0.163743,0.900000,1.000000,0.562500,0.142857,4.000000,11.000000,5.000000,13.000000,26.000000,18,0,1,5,,,,23,-10.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_24_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_31_NONE,seed_001_long32,31,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,86,1.791667,0.092742,0.948187,1.000000,1.000000,0.625000,3.000000,16.000000,5.458333,10.000000,37.000000,32,0,0,8,,,,23,-13.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_31_NONE.log
seed_001_long32_ADVERSARIAL_10_31_RESET,seed_001_long32,31,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,27,1.038462,0.050000,0.978947,1.000000,0.500000,0.272727,2.000000,3.000000,2.363636,6.000000,8.000000,16,0,0,5,,,,23,-17.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_31_RESET.log
seed_001_long32_ADVERSARIAL_10_31_TIMEOUT,seed_001_long32,31,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,33,1.100000,0.063158,0.984211,1.000000,0.593750,0.400000,3.000000,3.000000,3.400000,8.000000,9.000000,19,0,1,5,,,,23,-15.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_31_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_41_NONE,seed_001_long32,41,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,88,1.833333,0.100806,0.943005,1.000000,1.000000,0.250000,7.000000,16.000000,5.166667,19.000000,37.000000,32,0,0,8,,,,23,-4.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_41_NONE.log
seed_001_long32_ADVERSARIAL_10_41_RESET,seed_001_long32,41,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,49,1.884615,0.125000,0.826667,1.000000,0.500000,-0.666667,1.000000,7.000000,3.333333,6.000000,19.000000,16,0,0,4,,,,23,-17.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_41_RESET.log
seed_001_long32_ADVERSARIAL_10_41_TIMEOUT,seed_001_long32,41,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,50,1.785714,0.176471,0.846667,1.000000,0.531250,0.285714,7.000000,12.000000,5.071429,19.000000,29.000000,17,0,1,4,,,,23,-4.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_41_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_8_NONE,seed_001_long32,8,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,72,1.500000,0.094758,0.968912,1.000000,1.000000,-0.125000,5.000000,10.000000,4.125000,15.000000,24.000000,32,0,0,8,,,,23,-8.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_8_NONE.log
seed_001_long32_ADVERSARIAL_10_8_RESET,seed_001_long32,8,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,34,1.259259,0.191667,0.960000,1.000000,0.500000,-0.692308,1.000000,7.000000,3.076923,6.000000,19.000000,16,0,0,4,,,,23,-17.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_8_RESET.log
seed_001_long32_ADVERSARIAL_10_8_TIMEOUT,seed_001_long32,8,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,34,1.214286,0.169935,0.960000,1.000000,0.531250,-0.571429,1.000000,7.000000,3.142857,6.000000,19.000000,17,0,1,4,,,,23,-17.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_8_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_90_NONE,seed_001_long32,90,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,54,1.125000,0.074597,0.988342,1.000000,1.000000,-0.458333,2.000000,7.000000,2.750000,8.000000,19.000000,32,0,0,8,,,,23,-15.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_90_NONE.log
seed_001_long32_ADVERSARIAL_10_90_RESET,seed_001_long32,90,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,33,1.320000,0.200000,0.943548,1.000000,0.500000,-0.500000,2.000000,7.000000,3.416667,10.000000,19.000000,16,0,0,4,,,,23,-13.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_90_RESET.log
seed_001_long32_ADVERSARIAL_10_90_TIMEOUT,seed_001_long32,90,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,33,1.269231,0.176471,0.943548,1.000000,0.500000,-0.461538,2.000000,7.000000,3.230769,10.000000,19.000000,16,0,1,4,,,,23,-13.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_90_TIMEOUT.log
seed_001_long32_ADVERSARIAL_10_93_NONE,seed_001_long32,93,ADVERSARIAL,10,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,64,1.333333,0.082661,0.981865,1.000000,1.000000,-0.208333,5.000000,8.000000,3.541667,12.000000,19.000000,32,0,0,8,,,,23,-11.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_93_NONE.log
seed_001_long32_ADVERSARIAL_10_93_RESET,seed_001_long32,93,ADVERSARIAL,10,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,3,19,0.730769,0.108333,1.000000,1.000000,0.500000,-0.750000,0.000000,1.000000,1.333333,3.000000,3.000000,16,0,0,4,,,,23,-20.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_93_RESET.log
seed_001_long32_ADVERSARIAL_10_93_TIMEOUT,seed_001_long32,93,ADVERSARIAL,10,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,3,20,0.714286,0.084967,1.000000,1.000000,0.531250,-0.642857,0.000000,1.000000,1.428571,3.000000,3.000000,17,0,1,4,,,,23,-20.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_10_93_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_24_NONE,seed_001_long32,24,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,90,1.875000,0.052419,0.961140,1.000000,1.000000,0.166667,0.000000,13.000000,5.000000,6.000000,30.000000,32,0,0,8,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_24_NONE.log
seed_001_long32_ADVERSARIAL_1_24_RESET,seed_001_long32,24,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,51,1.961538,0.091667,0.900000,1.000000,0.500000,0.000000,-1.000000,11.000000,4.833333,6.000000,26.000000,16,0,0,5,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_24_RESET.log
seed_001_long32_ADVERSARIAL_1_24_TIMEOUT,seed_001_long32,24,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,52,1.857143,0.093567,0.906667,1.000000,0.562500,0.357143,4.000000,11.000000,5.428571,13.000000,26.000000,18,0,1,5,,,,5,8.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_24_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_31_NONE,seed_001_long32,31,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,74,1.541667,0.042339,0.970207,1.000000,1.000000,0.250000,2.000000,16.000000,4.833333,6.000000,37.000000,32,0,0,8,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_31_NONE.log
seed_001_long32_ADVERSARIAL_1_31_RESET,seed_001_long32,31,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,28,1.037037,0.041667,0.984211,1.000000,0.500000,0.083333,2.000000,3.000000,2.416667,6.000000,8.000000,16,0,0,5,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_31_RESET.log
seed_001_long32_ADVERSARIAL_1_31_TIMEOUT,seed_001_long32,31,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,31,1.033333,0.042105,0.989474,1.000000,0.593750,0.200000,2.000000,3.000000,3.133333,8.000000,8.000000,19,0,1,5,,,,5,3.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_31_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_41_NONE,seed_001_long32,41,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,84,1.750000,0.050403,0.959845,1.000000,1.000000,0.291667,1.000000,16.000000,5.125000,5.000000,37.000000,32,0,0,8,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_41_NONE.log
seed_001_long32_ADVERSARIAL_1_41_RESET,seed_001_long32,41,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,45,1.730769,0.008333,0.880000,1.000000,0.500000,-0.666667,0.000000,1.000000,3.166667,4.000000,5.000000,16,0,0,4,,,,5,-1.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_41_RESET.log
seed_001_long32_ADVERSARIAL_1_41_TIMEOUT,seed_001_long32,41,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,46,1.642857,0.084967,0.900000,1.000000,0.531250,0.285714,1.000000,12.000000,4.928571,5.000000,29.000000,17,0,1,4,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_41_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_8_NONE,seed_001_long32,8,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,62,1.291667,0.050403,0.984456,1.000000,1.000000,-0.375000,0.000000,10.000000,3.666667,6.000000,24.000000,32,0,0,8,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_8_NONE.log
seed_001_long32_ADVERSARIAL_1_8_RESET,seed_001_long32,8,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,30,1.111111,0.100000,1.000000,1.000000,0.500000,-0.846154,-1.000000,1.000000,2.769231,5.000000,5.000000,16,0,0,4,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_8_RESET.log
seed_001_long32_ADVERSARIAL_1_8_TIMEOUT,seed_001_long32,8,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,30,1.071429,0.091503,1.000000,1.000000,0.531250,-0.785714,0.000000,1.000000,2.785714,5.000000,5.000000,17,0,1,4,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_8_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_90_NONE,seed_001_long32,90,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,50,1.041667,0.042339,0.997409,1.000000,1.000000,-0.541667,0.000000,3.000000,2.583333,5.000000,8.000000,32,0,0,8,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_90_NONE.log
seed_001_long32_ADVERSARIAL_1_90_RESET,seed_001_long32,90,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,29,1.160000,0.091667,1.000000,1.000000,0.500000,-0.666667,0.000000,1.000000,3.083333,5.000000,6.000000,16,0,0,4,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_90_RESET.log
seed_001_long32_ADVERSARIAL_1_90_TIMEOUT,seed_001_long32,90,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,29,1.115385,0.080882,1.000000,1.000000,0.500000,-0.615385,0.000000,1.000000,2.923077,5.000000,6.000000,16,0,1,4,,,,5,0.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_90_TIMEOUT.log
seed_001_long32_ADVERSARIAL_1_93_NONE,seed_001_long32,93,ADVERSARIAL,1,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,64,1.333333,0.046371,0.989637,1.000000,1.000000,-0.166667,1.000000,8.000000,3.583333,6.000000,19.000000,32,0,0,8,,,,5,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_93_NONE.log
seed_001_long32_ADVERSARIAL_1_93_RESET,seed_001_long32,93,ADVERSARIAL,1,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,3,21,0.807692,0.083333,1.000000,1.000000,0.500000,-0.583333,0.000000,1.000000,1.583333,3.000000,3.000000,16,0,0,4,,,,5,-2.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_93_RESET.log
seed_001_long32_ADVERSARIAL_1_93_TIMEOUT,seed_001_long32,93,ADVERSARIAL,1,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,3,22,0.785714,0.065359,1.000000,1.000000,0.531250,-0.500000,0.000000,1.000000,1.642857,3.000000,3.000000,17,0,1,4,,,,5,-2.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_1_93_TIMEOUT.log
seed_001_long32_ADVERSARIAL_2_24_NONE,seed_001_long32,24,ADVERSARIAL,2,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,86,1.791667,0.082661,0.957254,1.000000,1.000000,0.083333,5.000000,13.000000,4.750000,14.000000,30.000000,32,0,0,8,,,,7,7.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_24_NONE.log
seed_001_long32_ADVERSARIAL_2_24_RESET,seed_001_long32,24,ADVERSARIAL,2,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,47,1.807692,0.150000,0.900000,1.000000,0.500000,-0.333333,1.000000,11.000000,4.166667,5.000000,26.000000,16,0,0,5,,,,7,-2.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_24_RESET.log
seed_001_long32_ADVERSARIAL_2_24_TIMEOUT,seed_001_long32,24,ADVERSARIAL,2,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,48,1.714286,0.134503,0.906667,1.000000,0.562500,0.071429,4.000000,11.000000,4.857143,13.000000,26.000000,18,0,1,5,,,,7,6.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_24_TIMEOUT.log
seed_001_long32_ADVERSARIAL_2_31_NONE,seed_001_long32,31,ADVERSARIAL,2,NONE,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,80,1.666667,0.072581,0.953368,1.000000,1.000000,0.458333,3.000000,16.000000,5.166667,8.000000,37.000000,32,0,0,8,,,,7,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_31_NONE.log
seed_001_long32_ADVERSARIAL_2_31_RESET,seed_001_long32,31,ADVERSARIAL,2,RESET,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,0,0,0,4,28,1.037037,0.050000,0.984211,1.000000,0.500000,0.083333,2.000000,3.000000,2.416667,6.000000,8.000000,16,0,0,5,,,,7,-1.000000,0,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_31_RESET.log
seed_001_long32_ADVERSARIAL_2_31_TIMEOUT,seed_001_long32,31,ADVERSARIAL,2,TIMEOUT,32,v1.0,f5066ceac2cd38a1d22cfaaa22b2fc8b1a31993c,0,1,0,0,4,31,1.033333,0.057895,0.989474,1.000000,0.593750,0.200000,3.000000,3.000000,3.133333,8.000000,9.000000,19,0,1,5,,,,7,1.000000,1,out/rdss_sw4/round_01/seed_001_long32_ADVERSARIAL_2_31_TIMEOUT.log
